Date,Axis Bank,Bandhan Bank,Bank of Baroda,Canara Bank,Federal Bank,HDFC Bank,ICICI Bank,IDFC First Bank,IndusInd Bank,Kotak Mahindra Bank,Punjab National Bank,RBL Bank,State Bank of India,Union Bank of India,Yes Bank,Bajaj Finserv,Bajaj Finance,Chola Finance,IIFL Finance,L&T Finance,LIC Housing Finance,M&M Financial,Manappuram Finance,Muthoot Finance,Power Finance Corp,REC Ltd,Shriram Transport
2007-11-08,-0.012301152909627668,0.0,-0.008809278433668888,-0.016311725526140863,0.005518964956103111,-0.0387790752736797,-0.02679665078493852,0.0,-0.00857443946421911,0.033621472818376276,-0.029803345212817252,0.0,-0.03500989573749491,-0.011724795540295586,-0.006368007941004547,0.006141077011026245,-0.02516250473878672,-0.038121269053196793,-0.0214334063167856,,-0.019856337780824528,-0.015540078600463792,0.0,0.0,-0.03554484992056328,0.0,
2007-11-12,-0.03721872862230641,0.0,-0.03321660283186597,0.022908588660771872,0.018694043789461354,-0.05145056406440656,-0.02048105320206808,0.0,0.0016134913072701307,-0.033942622255406334,0.01009551065117055,0.0,0.027112433175362036,-0.05091804609745882,0.008179919762176318,-0.05782350444401975,0.010202581682645281,0.035144339916002805,0.033204100289259166,,-0.002281674137207973,-0.01299405833534818,0.0,0.0,-0.04810493209797058,0.0,
2007-11-13,0.07367760167480053,0.0,0.04968786221586124,0.010176491878341305,-0.014323335978027055,0.06349730758814413,0.024450845486866827,0.0,0.0348502801681153,0.046284049997389255,0.020345844379798916,0.0,0.021722608210005743,0.02367143811690711,-0.007951743103138346,0.010175284205279663,-0.0459492915507889,-0.01678585909449903,0.012770481536457486,,0.032657466422031885,-0.00861329498010944,0.0,0.0,0.04847019207847274,0.0,
2007-11-14,0.036387962463125895,0.0,0.04041475339131027,0.03290062235265169,0.0013412796456485911,0.10718195118449841,0.08556547708920438,0.0,0.02257693486390059,0.03109535184632144,0.09213215758123768,0.0,0.02562437763985813,0.04921970288645886,0.026337936504557926,0.0017110536440650432,0.00016121079961707675,0.021495490543775777,0.04082180362625881,,0.03362127840947291,0.02033682665793045,0.0,0.0,0.0521424445200138,0.0,
2007-11-15,-0.02778877902032122,0.0,-0.005803798027482708,-0.0033295468076328313,0.0008929735692329525,-0.030036403088521346,-0.029285548100732285,0.0,0.10855144101315105,0.05047547918757532,-0.013808549929794743,0.0,-0.019562662760589426,-0.0016113064828218928,0.05004828436686425,-0.006344910364918243,-0.0032254054376756013,0.013996506442302912,0.08817745153702225,,-0.013630802555385351,-0.007444678593799213,0.0,0.0,-0.0152007355143472,0.0,
2007-11-16,0.01524390418277832,0.0,0.009398126695141082,0.02101694947774443,0.055452351826434654,-0.00788160293875787,-0.017549443473246513,0.0,0.02694357181667934,0.0281904758628514,0.015386332020053285,0.0,0.008305141362506183,-0.002421615914536331,0.008208213324479942,0.01060956698966272,0.0012916610961432578,-0.0024415663038936945,-0.004839358593732803,,0.03603736358343985,0.024671824554510523,0.0,0.0,-0.04262095381728644,0.0,
2007-11-19,0.0027052005614168614,0.0,0.013617657167030308,0.007022378918109447,0.017829701863665816,-0.019482200042648275,-0.02687294031614214,0.0,-0.002661731529249189,0.01887092960675753,0.016868100511091097,0.0,-0.010886253005560962,0.029987638451642207,0.012083319842639573,0.031416054968930046,0.051865578795545215,0.007063799563971546,-0.025197665681841785,,0.04229262029039645,0.04977169285952578,0.0,0.0,-0.018168616260986373,0.0,
2007-11-20,0.01562716476684099,0.0,-0.02820313034156397,-0.021914301552275056,-0.040647034674554654,-0.01476507055027311,-0.02321079140363477,0.0,-0.06658425678527922,0.024283998236743765,-0.03978239234645019,0.0,-0.010215704026510158,-0.01581069298624806,-0.020714188121160475,0.0004123830865702078,0.026152326405011212,0.010622979514475264,0.033775787219014454,,-0.04564301676604697,0.03140804501584971,0.0,0.0,-0.015270473143379426,0.0,
2007-11-21,-0.05487025193605988,0.0,-0.07644132325334302,-0.06616823156994893,-0.03372168148273523,-0.030769641696469053,-0.04765108891842279,0.0,-0.07388877079642975,-0.04737690970868933,-0.06280777853164385,0.0,-0.05509045467439693,-0.050105550163306554,-0.02569738034808167,-0.0066173810101656395,-0.01382201429429063,-0.015489379549162035,-0.06416835396925986,,-0.0985169883525564,0.0003839878619059429,0.0,0.0,-0.09854463774329202,0.0,
2007-11-22,-0.026101284059432614,0.0,0.007689935020013228,-0.03335552933972967,0.02777771339838761,0.006808263101346132,0.034553489636107285,0.0,-0.025894830554967406,0.02797920023675818,0.03665822851747476,0.0,0.04199449058937906,-0.03235266738572914,-0.0010851429504826148,0.03612414427742867,0.006634293000198733,-0.07126015143074323,-0.0366509244723533,,0.024237053023431564,-0.052617771153306465,0.0,0.0,-0.04239575071647858,0.0,
2007-11-23,0.008344751218864457,0.0,-0.01600488894965624,0.0032709397118444177,-0.04366462203947131,-0.018387429274996366,-0.005208344868054496,0.0,0.07526901169073037,0.006196774200209918,0.014019974223983031,0.0,-8.891421269296697e-05,-0.02778358522807844,-0.004352385628342153,0.020342667234165255,-0.02034380773681921,0.00782674556356379,0.026787901472816393,,0.0006022574638585276,0.028721615951462512,0.0,0.0,0.0561370192958862,0.0,
2007-11-26,0.012867331742164973,0.0,0.01850881678625914,0.030643375079353965,-0.00998489928043651,0.05032149293542165,0.015155576874004458,0.0,0.06590617221158296,0.0155226189280906,0.030052677513828115,0.0,-0.0025598082810133318,0.03267494826723635,0.002831094325921801,0.011696162696027933,-0.013899994960833145,0.0031138762276733535,0.029735645259188537,,0.00839342511187486,0.02197458067889059,0.0,0.0,0.050207307426502146,0.0,
2007-11-27,-0.006949195359475631,0.0,-0.0048744765764323385,-0.0020512231167852074,-0.030719921480568946,-0.006532077720059495,-0.021406672354580762,0.0,-0.01422346265741002,-0.015878193028288277,-0.001836412198938984,0.0,0.013790126918539475,0.00028738158820909343,0.003040180246900521,0.03428895824508519,-0.008119846339078675,0.03537714616055836,0.10658232209162669,,0.009358820936857318,-0.015311878739847927,0.0,0.0,-0.029334609533989225,0.0,
2007-11-28,-0.02873196292971677,0.0,0.012761989132171313,0.0007466082818259772,-0.03616749929358367,-0.01624009842660394,-0.008336114177530548,0.0,0.03852716302723558,-0.01365266383818138,-0.02675619622215914,0.0,-0.00974181855798666,0.002578944646592784,-0.011777502591353897,0.02222309466222224,0.008275455614325794,-0.022507358549003056,-0.062162369460273564,,-0.0029614021805634376,-0.0317486983145803,0.0,0.0,-0.01942616701033756,0.0,
2007-11-29,0.014414493819273172,0.0,-0.026255001581108252,-0.0003732344629237119,-0.00965420596415203,0.04149045574363408,0.03401266634766246,0.0,0.05661478829968128,0.012629588508463373,0.017101715613777983,0.0,0.006857797104944762,-0.03139796165068522,-0.024879240580257072,0.004750534722815094,0.0037249733552965113,0.02998106562740314,-0.004404198684920012,,-0.04225667797291952,0.04725300411204725,0.0,0.0,-0.03231499965597993,0.0,
2007-11-30,0.012760635521722515,0.0,0.07848512094968632,0.0150015636550437,0.020167270775186735,0.024628552076252152,0.014230283309511557,0.0,0.0029367789654054805,0.09340689996667881,0.01963054283528061,0.0,0.015097625445134892,0.04870569615799575,0.0379569449079769,-0.013395916479509603,0.025240362182044722,0.0074185891558677455,0.03554666588130251,,0.06498337529937981,-0.0038535987860122845,0.0,0.0,0.040745116066730466,0.0,
2007-12-03,0.01249350426652928,0.0,-0.002750831650450771,0.01296719909967449,0.06428110821901135,-0.011751926602956564,-0.014015177704964523,0.0,0.002510557410067907,0.012527548895358257,0.038539678452197246,0.0,0.009660665902944628,0.014798631211659223,0.009911660214969418,0.024994466873257404,0.005723541397032402,0.010294254019288915,0.02174342556624021,,0.05732735102868612,0.009032334388025441,0.0,0.0,0.028461244604087815,0.0,
2007-12-04,0.002067053439111471,0.0,0.010958785923905263,-0.00036307382955780727,-0.017840377116303978,0.003266828962892334,-0.019377525884224003,0.0,-0.018558132564870284,0.015885269838040096,0.02468488097599621,0.0,-0.004289216761991599,0.017583051133621245,0.06635941961996776,0.0016922188682534332,0.018010622025230363,0.07897279156589071,0.015722756021307575,,-0.005353099337824527,0.09431840167941384,0.0,0.0,-0.003988236539191338,0.0,
2007-12-05,-0.004457520694648634,0.0,0.04490852432115542,0.05268090586686538,-0.003029842792516582,0.012932921650619811,0.021140225323416792,0.0,0.08092647891155884,0.02797272666507025,0.0009310810521257237,0.0,0.029666303310476302,0.05148372494976355,0.002004328373675014,0.007276501713557935,0.0033869083766766934,0.07799538313515512,0.04824806394851053,,0.015161292957905206,0.03825583529128201,0.0,0.0,0.05405673494435236,0.0,
2007-12-06,-0.018140399454941683,0.0,-0.027161227512148344,0.033861391148781415,-0.012212013648186812,-0.019832419255312303,0.030999460681303152,0.0,0.006652439269804314,0.0006892906160500907,-0.023628333488473163,0.0,0.00462317646209369,-0.02170304040838331,-0.013506712458247987,-0.02641720370190067,0.010384145214544413,0.04642524359238495,0.01667994606024834,,0.028596150393522493,-0.015195099309875407,0.0,0.0,0.030387428414262185,0.0,
2007-12-07,0.016490412237239373,0.0,-0.002041391811654315,0.0074634184999063866,0.003832186311767657,0.017509184749984835,0.0383171948390634,0.0,-0.0019519664597357537,-0.00892186026841057,0.006176837021534643,0.0,0.016662510379872448,0.0026397656295519215,-0.00529110991901996,-0.00264379080744626,0.0034858390836813354,0.0357634576976869,0.03216126620356881,,-0.003695298497920441,-0.04470706029493968,0.0,0.0,-0.014985223940493004,0.0,
2007-12-10,0.0011710977941498965,0.0,0.0008934589895781632,0.008063856764538756,-0.00030596901668431263,-0.018693236472943013,0.018936215052981875,0.0,0.020882424256722716,0.011865634286639231,0.029864291178474972,0.0,-0.0040522191299008446,0.0576272295879634,0.050527831186982966,-0.0006621331173496885,-0.011226713656916201,0.06467045465632366,0.06071554188280753,,0.03571559069312288,0.01553412318148904,0.0,0.0,-0.011246629689477376,0.0,
2007-12-11,0.0014357074901607235,0.0,0.019087067825015236,0.03763717159290039,0.004885575089704318,0.05340752579569266,0.03314594273652285,0.0,0.00343846371299424,0.006316915391162026,0.023625116930914195,0.0,0.008946218834672238,0.03135961035173597,0.017308146162814415,0.022554561824814277,0.036283808126256166,0.026810615802538552,-0.01163741388597106,,-0.012452458391921259,-0.007031051860347887,0.0,0.0,0.01645216859760227,0.0,
2007-12-12,0.0011153593978572485,0.0,0.06154440860501334,0.004095758059774867,-0.0016767372588633507,0.0019638132341724167,-0.018739361058338202,0.0,-0.014211976716220579,-0.004867613867142255,0.0020185208902642,0.0,-0.0036633282846294237,0.010795442311644983,-0.014015757732622971,-3.600727455089919e-05,0.05915960625854079,0.06854872883659424,0.006201233672998462,,0.003867722764974346,0.034160305295971555,0.0,0.0,-0.005392124634788252,0.0,
2007-12-13,0.03150311578182242,0.0,0.028779224243575166,-0.006150086253833038,-0.009503432618460716,-0.01564815494377421,-0.03715750377883576,0.0,-0.014416737171590092,-0.008574861910143968,0.02733043405498483,0.0,-0.01753841010194617,-0.0028675139400796417,-0.011864437041885521,0.017861715395669893,0.003857432594379221,0.017030631133327652,-0.02306551218233085,,-0.027395452705398133,0.016233080758918293,0.0,0.0,-0.01200326276002466,0.0,
2007-12-14,0.022829397112689876,0.0,-0.011736360093433137,-0.00618795452359727,0.007365526784097925,-0.018329648867056514,-0.029310664282080238,0.0,0.0003924927809023053,-0.028823538784599704,-0.012062835921120884,0.0,0.004330565605341118,-0.014947190726962475,-0.020358430169471066,0.0017654646287711977,-0.016600146895417403,-0.0011262736852075746,-0.0099470472039644,,-0.0034445466608989334,-0.0006712849406341255,0.0,0.0,-0.01463472953200927,0.0,
2007-12-17,-0.010307669455346415,0.0,-0.031868274745823134,-0.04875846630235759,-0.009832757218267605,-0.02400352185441773,-0.034303080944824045,0.0,-0.04863332174138067,-0.0837826345176812,-0.05293608710160864,0.0,-0.040012243375379154,-0.04979864826656935,-0.047642588941420774,-0.015444920962584898,-0.02847934134809673,-0.04832359826630603,-0.06882364665390377,,-0.061861392159074935,-0.07998662861738792,0.0,0.0,-0.048847442783400974,0.0,
2007-12-18,-0.032415820179681074,0.0,0.008447818436170986,-0.034685356710034504,-0.014305857017711471,-0.013033332260137724,-0.024301272630940028,0.0,0.021190673468082476,-0.015611709790437524,-0.015237771882986258,0.0,-0.005594255001238609,0.007883040137877223,0.020110623570791148,0.005875431001208886,0.040821951426139966,0.04977157265608934,0.0750223212579683,,0.006052535251939501,-0.05416815163537373,0.0,0.0,0.01059887680877578,0.0,
2007-12-19,-0.014851920101761125,0.0,-0.029213934431127637,0.018342720225093118,0.001251997323102918,-0.005249447549921277,0.02185457577305114,0.0,0.009630844652170558,-0.017815049362678706,-0.016993932433629566,0.0,-0.018854532055016745,-0.03322060633527271,-0.03169594599190426,-0.01867392780221042,-0.011667904843445468,-0.059791049426738116,0.016221409620639612,,0.005876634782707035,0.08125254915688121,0.0,0.0,-0.011403572385346655,0.0,
2007-12-20,-0.005499699400299825,0.0,-0.011534083003810345,0.009635798546828464,0.0037471492333728484,-0.006280877110289382,-0.005084472409875867,0.0,-0.010841300396189512,0.035447086643919906,-0.0044146232250790885,0.0,0.00028802776227656907,-0.002359153754204754,-0.0046718297741382515,0.015802980515282672,-0.0006747052345977063,-0.003076810699005076,0.0465659063642172,,0.0034815119441473173,0.026714965866985164,0.0,0.0,-0.006864380600263923,0.0,
2007-12-24,0.020561285029647464,0.0,0.02618763166807604,0.013867258339693857,0.0020239314682545828,0.03319818659720425,0.0410053572622226,0.0,0.014826926001456407,0.026694355996050287,0.0668186060834135,0.0,0.03377966993780998,0.0274412781270864,-0.008336109245225104,-0.030257226243738024,-0.0028385335840516025,0.011066815092119507,-0.014208632494335138,,0.01243459125009694,0.07547290388239139,0.0,0.0,0.008271937924369147,0.0,
2007-12-26,0.01839805184726689,0.0,0.013611805123240358,0.01612920416362504,0.00944193831277806,0.0050515627756986285,0.010681256694866999,0.0,0.03938892169483584,0.04855727818183791,0.005702266109802859,0.0,0.02758479981684307,0.030183543755197485,0.016180914894328748,-0.019140418931968238,0.0027038221447635152,0.02788363918475717,0.0422519699234083,,0.007523482810129393,0.012384975436679652,0.0,0.0,0.03688434900826388,0.0,
2007-12-27,-0.015098938379267372,0.0,0.02575693336907938,-0.014140300185575624,-0.0032404518468098923,0.02245037661808734,0.022992361572947644,0.0,0.007239606755573723,-0.012424170222151814,-0.011967171397065574,0.0,-0.010008145531085252,0.0029688455459274464,0.04823694686878623,0.009337374863647904,0.015273516435518225,-0.006111081718619718,0.05087407247669263,,-0.014827357362121074,0.01860439770835012,0.0,0.0,-0.02232327883785246,0.0,
2007-12-28,0.019825097041505143,0.0,0.05235026301010338,0.029692333475447877,0.034931229897144415,-0.00874647453040228,-0.016613595210806777,0.0,-0.014531875062447658,0.04065901614843395,0.018157780517008573,0.0,0.0005891336245965314,0.025367386977954157,0.0056191266454720026,-0.028276967282171734,0.13161806486943858,0.03227665485107614,0.04818461958143245,,0.014282002781554979,-0.02065771973576354,0.0,0.0,0.043400850376922075,0.0,
2007-12-31,-0.00524141977297036,0.0,0.008192508669851238,0.06352302217757427,0.0019385991749547545,-0.0006935492403328216,0.009734893544187752,0.0,-0.017878339370526474,0.004096212776971878,-0.011892875229745808,0.0,-0.0026954860075737454,-0.007979915418830866,-0.0022037076241621257,0.0007644194846990953,0.023614453254635702,0.07521873951625736,0.08508010888303505,,0.04244610519587902,0.02158669553369722,0.0,0.0,-0.0001895389767620968,0.0,
2008-01-01,0.002161539068946784,0.0,0.033274099942319425,0.037600780576010406,-0.0044790243853375005,0.00023120209800602613,-0.00806525775061814,0.0,0.012083573430213804,-0.004405940873757335,0.010181145859452283,0.0,0.005194920043200122,0.05134178405813662,0.035658264875605486,-0.0034450251644229245,-0.02840500609361785,0.06814968080327072,-0.005539381485119583,,-0.003797087217267431,-0.029046628084038476,0.0,0.0,0.015804689778779697,0.0,
2008-01-02,0.06189706428861605,0.0,0.020930774588627996,0.13679487901479603,0.05601046929876916,-0.008244544011081673,0.03085173038761543,0.0,0.008103633912412464,0.07880847796214831,0.05794846430530536,0.0,0.016580929600787546,0.05540157060884457,0.028240716044167072,0.0007664705546483436,0.06900840272729551,0.02795813418130535,-0.011909911415613919,,0.0005248229188794555,0.1101601104813934,0.0,0.0,-0.008059286541273834,0.0,
2008-01-03,0.001159139670120477,0.0,0.014730137653468938,0.025273248393538065,-0.010810764543204227,-0.012259110543176228,-0.03068888833252682,0.0,-0.015492453905716047,-0.03608245439512991,-0.01280377226871243,0.0,-0.011663384526155958,-0.007886173803205892,-0.019185760621547768,-0.010398653902095508,-0.027933388923187086,-0.015801921729668298,-0.0013995823957199545,,-0.01147255559713712,-0.017561618432841763,0.0,0.0,0.039299729077631275,0.0,
2008-01-04,0.018223587624562866,0.0,-0.02238511483206493,-0.01405899598734847,-0.013245210854966674,0.0011795470006727186,0.045609694270312875,0.0,0.026195689631915473,0.02293018296332645,-0.00392335520199763,0.0,-0.0026963403221352423,0.007449903893659535,-0.0024963633696067954,0.003092343006495803,0.117982943251165,-0.024040282431726283,0.0027183929600465015,,0.0011930321804528813,-0.0572267388840832,0.0,0.0,-0.019179869588456425,0.0,
2008-01-07,0.032869394291418046,0.0,-0.02683679597005032,0.0062455253387313095,-0.003920750387822879,-0.02446552462130194,0.05758816113862031,0.0,-0.005719835391425259,0.0064356492511613685,-0.015704173323746306,0.0,0.005885076498075361,-0.013848152424999984,0.01279984502012787,-0.021850144365934736,-0.02878181050307585,-0.05121962807764593,-0.016100100651272663,,-0.009851074863093041,-0.020664312497284995,0.0,0.0,-0.02124976923072841,0.0,
2008-01-08,-0.02263653592382484,0.0,-0.035613142675524304,-0.025474420346333678,-0.02923152639246146,0.03580751340145497,-0.016725709701759288,0.0,-0.03344017885569411,-0.04364482232806362,-0.009190407362045575,0.0,0.025332953537415423,-0.005993925606933455,-0.012223239001225298,0.000788336985034256,0.04768343058553027,-0.06308860051624914,-0.033055076658262905,,-0.03567927797602216,-0.011208649227132909,0.0,0.0,-0.040955453778690615,0.0,
2008-01-09,0.02762333404363624,0.0,0.02219014221578829,-0.024960845711168113,0.012061817296070292,0.016675072531506848,-0.024171309988782835,0.0,-0.01956521309657915,-0.02350154320666857,-0.019384980023709884,0.0,-0.004085989811966642,-0.024570385495025424,-0.000384394122878277,0.0011822750606370529,-0.007972215035552926,0.04048128516128746,0.02214840096529993,,-0.0009710065653523459,0.029100862849050568,0.0,0.0,0.017317512536399314,0.0,
2008-01-10,-0.005904746456975093,0.0,-0.04059683075230433,-0.04349384576155946,0.0183327920393514,-0.013038832632913777,0.036188871764025556,0.0,-0.06067501809350166,-0.03510380470482941,-0.028262853428082567,0.0,-0.01846254802985253,-0.015176115715324746,-0.002694741313035487,-0.013875640145721294,-0.03192756568781107,-0.00015155101463040324,-0.06985982702317033,,-0.0371800140141675,-0.07108764654408384,0.0,0.0,-0.0343407372772151,0.0,
2008-01-11,0.07139267547679592,0.0,-0.0010134673994431898,0.01318045306749196,-0.0015999181311080021,0.02440891469852151,0.0565150198352663,0.0,0.0646992750224048,-0.015204124223706714,0.004753533561432395,0.0,0.01040391341190313,-0.018237522514030914,-0.003669146949627244,0.002013979471499411,-0.01345441868753926,-0.00714324188917612,0.03146835205235912,,0.007890459520638134,-0.0278682902476488,0.0,0.0,0.040877619429091724,0.0,
2008-01-14,0.08076897576059082,0.0,0.053432168070955785,0.010474045936284251,-0.0027692261506427215,0.010486024396646412,-0.017575163481803956,0.0,-0.008064704172729224,0.03711712950948084,0.016988235838809398,0.0,0.01155603777228424,-0.0011805697717107502,-0.0029060967090832703,-0.026175566406614944,-0.023858542851052756,0.00744625452870277,-0.001013292327606907,,0.02776200977119642,0.06412337622002214,0.0,0.0,0.02498199624761785,0.0,
2008-01-15,-0.05811660144083538,0.0,-0.012578818004274017,-0.026805555132195957,0.011320720805594967,0.0032471141438164385,-0.04185687373526769,0.0,-0.02334740630804332,-0.01186427193144648,-0.0009780923611233826,0.0,-0.016228628171822652,-0.009017765535350117,0.002131870342113384,0.005627681038718029,-0.05686550320587244,-0.016024799088526404,-0.044961439747884656,,0.0350962079955762,0.005414166952675221,0.0,0.0,-0.04101646997013209,0.0,
2008-01-16,-0.03387141473053931,0.0,-0.002382827787306482,-0.029661598267525503,-0.00637022147724478,-0.06656218441021138,0.011836293571446416,0.0,0.017255994884513237,-0.017380507405725436,-0.02871088848022458,0.0,-0.003265092693239115,-0.020713290754474967,-0.02947146893254201,-0.0036667876111237687,0.008927707126015968,-0.03954101530149942,-0.041965469359182536,,-0.020060278031198538,-0.018755354926196434,0.0,0.0,-0.012541376973887205,0.0,
2008-01-17,0.00461468694960477,0.0,0.008100421353599545,-0.006665332052453564,-0.012275457473946365,-0.018177652079883866,-0.034347541336009216,0.0,-0.002446865472569494,0.015244242956340148,0.022822237597380262,0.0,0.00033127256841304864,0.02641822813094276,0.006162226607481602,-0.004069363465353548,0.024256334859377806,0.0036746446017494497,0.000644738348643739,,0.04758995106487947,0.029024784008997204,0.0,0.0,-0.007919189094425166,0.0,
2008-01-18,-0.04335142705821541,0.0,-0.05710790051273137,-0.09987382136353976,-0.01570873545247921,-0.04517671366082559,-0.06411019787460626,0.0,-0.04981157621520766,-0.11388947171526177,-0.028415452252306333,0.0,-0.022601480328191523,-0.0431058605056788,-0.017190132694251563,-2.0665213214048765e-05,-0.055972859667083576,-0.08847657399801852,-0.08921855068065711,,-0.1062315646859125,-0.008682520321164141,0.0,0.0,-0.08479123822510731,0.0,
2008-01-21,-0.047952388854241454,0.0,-0.13086632737749315,-0.11784193944657036,-0.08052840536842164,-0.04152469599144959,-0.05537626488833654,0.0,-0.17343409013409736,-0.15617960890751625,-0.062188674922292436,0.0,-0.07295098189631667,-0.11195364056446895,-0.08715786071493689,-0.07654450062158412,-0.21685595272285121,-0.08050749330303994,-0.18623651089137658,,-0.18581182420277853,-0.12282988938578884,0.0,0.0,-0.09979903209813575,0.0,
2008-01-22,-0.08461015017665781,0.0,-0.05222984602385699,-0.12715822452228154,-0.05678690205377093,-0.05503370572945592,-0.041996415151298615,0.0,-0.19248038919905727,0.04821172991747087,-0.05652951082757494,0.0,-0.027115693065067573,-0.09791553795235525,-0.07940127267925014,-0.07354002622012894,-0.06184503913531567,-0.10523472993061823,0.04808129038939028,,-0.19683195308886536,-0.04061275479120603,0.0,0.0,-0.18112666278858824,0.0,
2008-01-23,0.04130621989100494,0.0,0.11206766023587734,0.09698907426005213,0.05808126917604981,0.07292064160896722,0.023283425815661698,0.0,0.12763543690543297,0.08743185572313833,0.051543298325756395,0.0,0.08359217089817714,0.20092075943707438,0.06097456853911611,0.0712363071485124,0.15326255228944968,0.0485204548962755,0.0896316016854438,,0.1648574085973793,0.04651133852586525,0.0,0.0,0.08641404690976699,0.0,
2008-01-24,-0.013380331625085546,0.0,-0.008719780786209396,0.0032761003493851294,0.007089029012834082,-0.015699683703445984,-0.017168584736663453,0.0,-0.06120333701362944,-0.04712003778710127,0.031087098611831496,0.0,0.008313940334526166,-0.016616964459115098,-0.011266088206275338,-0.0384224804526911,-0.03290676339137411,0.046846945207737266,-0.05624043966872206,,0.07005141642099957,-0.00035632473270258495,0.0,0.0,-0.026632664288982012,0.0,
2008-01-25,0.09106489824699983,0.0,0.03621785692159866,0.0541149427686903,0.07408498149246395,0.06289616119701266,0.1082894048016649,0.0,0.130631860046813,0.032471143355378734,0.07579684303318432,0.0,0.027051108784365736,0.030256012644858957,0.05274223832500194,0.06683983417195397,0.08087957668402553,-0.020225853832185343,0.009386671548392818,,0.05229402094923608,0.03296776689412976,0.0,0.0,0.04743933946694359,0.0,
2008-01-28,0.03903680134887446,0.0,0.019205144734982513,0.043785636697625786,-0.018051157862819512,-0.011411047427110814,0.009979325512037264,0.0,0.01562935910931362,0.0024794769845288525,0.02455201816936177,0.0,0.018286220331923068,0.03175658022703449,0.046617778420520464,0.046324040236815675,-0.003351709326473871,0.008332419410864392,-0.056281292093108094,,0.013799991454918387,0.015066316465294867,0.0,0.0,0.004366449204938099,0.0,
2008-01-29,0.004152827024914826,0.0,-0.04964217728532838,-0.06185098111004459,-0.036165158188333865,-0.03379935473539485,-0.042902806231144244,0.0,0.012922508692712739,-0.0020659581509415137,-0.027400929693710063,0.0,-0.03638142516502584,-0.03545764517496982,0.003072788934882395,-0.02455824947999766,-0.0039861555990570565,0.030034675285604974,0.013503458527993381,,-0.03429275308088739,0.021517079455806297,0.0,0.0,0.010198870853076327,0.0,
2008-01-30,-0.0404605336213938,0.0,-0.045924529287770376,-0.023229904062438175,-0.01634318221058881,-0.0028664952030388155,-0.027453417510852295,0.0,-0.06846384817773606,-0.04372293530174067,0.007181711089722758,0.0,-0.003030159791361239,-0.018967675443990816,0.0,-0.030423837594483503,-0.0013742501527269782,-0.023878277518145127,-0.07227168383361626,,-0.04911613854200779,0.01682100497831705,0.0,0.0,-0.007128117418488356,0.0,
2008-01-31,0.01805105282377321,0.0,-0.0006422297769182325,0.040434272020717844,-0.009321818341995356,0.023595166758821135,-0.03461619307924422,0.0,0.0015851743822945079,-0.01251135787159209,-0.037055250219427655,0.0,-0.025779915484384956,-0.05011355599828642,0.02823340845284792,0.03628990948350982,0.012545945392734568,-0.03374296528700826,-0.03619425312381283,,-0.041607246446595185,-0.002784026856594936,0.0,0.0,-0.027193117888452453,0.0,
2008-02-01,-0.032324426857489014,0.0,0.047914605382872406,0.017759919941974834,-0.005342957655544876,0.0009230132250949295,0.043628901424555416,0.0,-0.014358219604571402,-0.05592969346944148,0.0039374776436898965,0.0,0.00792763119377176,0.021748228527193172,0.008514028644127297,0.026889032006660936,0.046901629986574905,-0.042757909842140264,-0.00012895153581417835,,0.0609397089256684,0.018361224122685163,0.0,0.0,-0.002102748342781726,0.0,
2008-02-04,0.0034956349667086013,0.0,0.020606855739626957,0.07560624980908491,0.023107706930580108,-0.015136011480096708,0.011699686659389164,0.0,0.08959694868346108,0.013986871271063973,0.07808501067946717,0.0,0.03997561143063832,0.08207437116808514,0.0160379149611649,0.012593924976336027,-0.027464471335785445,0.0488886693795501,0.050678796417667926,,0.018800910079807373,0.00801783333223175,0.0,0.0,-0.00792367983922457,0.0,
2008-02-05,-0.027228073377637118,0.0,0.0023966184850215126,-0.01901189432416608,-0.009883775669772797,-0.022977514027332096,-0.01743318760771493,0.0,0.0777044441734533,-0.018624266321636027,-0.009739676154956502,0.0,-0.020079738269671008,-0.02735230699330357,0.0,-0.03319211127874825,-0.017710310891371973,-0.01930981098446151,-0.01651241581527439,,-0.018465085855227572,-0.011243280717296522,0.0,0.0,0.027463350007007076,0.0,
2008-02-06,0.02327141524745219,0.0,-0.033963296440922476,-0.01921769042188396,-0.032234644536073234,-0.008066809665031444,-0.0335021735958576,0.0,-0.02152582935689032,-0.046133651511150175,-0.0439872202387782,0.0,-0.02088045560012489,-0.02434297496644515,-0.013281461659072177,-0.02662172894222802,-0.01427279315215205,-0.041450163913485015,-0.05272559157272483,,-0.014374277476083603,-0.0016162655281452528,0.0,0.0,-0.010895134316231743,0.0,
2008-02-07,-0.04714587189924066,0.0,-0.025838888805553534,0.005852843699249714,0.007910543283254651,-0.0055484291715746335,-0.04070269826967761,0.0,-0.05129336158864852,-0.023143078781456997,-0.052568715318322315,0.0,-0.01251820030680462,-0.03141621515930874,-0.02266952190209954,-0.024692580546474396,-0.0028791957703391555,0.0070979163710890875,-0.06888945459892468,,-0.033601715704734136,0.02697443835202497,0.0,0.0,-0.04018109982173526,0.0,
